# StellarMass HIMass H2Mass SFR StellarSurfaceDensity MolecularSurfaceDensity MolecularMetallicity
# Msun Msun Msun Msun/yr Msun/kpc^2 Msun/kpc^2 Zsun (h=0.6774, Zsun=0.0134, HI/H2=GD14)
2.4492e+09 4.1055e+08 4.7553e+08 6.3756e-01 1.6119e+08 4.0291e+07 1.0295e+00
3.3058e+09 5.7418e+08 1.0109e+09 1.3494e+00 7.6897e+07 2.9543e+07 1.0124e+00
4.6841e+09 2.5812e+09 1.2390e+09 1.4148e+00 2.8392e+07 2.8682e+06 8.0602e-01
3.8596e+09 1.4003e+09 1.4828e+09 1.5111e+00 3.1483e+07 7.6183e+06 8.6749e-01
1.8868e+09 1.2773e+09 7.7544e+08 1.0638e+00 2.8067e+07 9.4233e+06 7.5966e-01
2.1125e+09 1.0547e+09 6.8902e+08 7.9971e-01 5.7317e+07 2.7360e+07 1.0185e+00
1.3201e+09 1.1588e+09 4.1159e+08 3.7183e-01 2.8506e+07 3.5235e+06 9.2633e-01
2.0609e+09 6.6223e+08 5.0243e+08 6.2513e-01 8.0783e+07 2.3143e+07 1.1626e+00
3.0688e+09 4.6543e+08 7.5918e+08 1.0601e+00 2.2616e+08 6.1124e+07 1.0938e+00
7.4878e+09 6.3636e+08 1.3794e+09 2.5073e+00 8.1235e+08 1.5464e+08 1.5040e+00
4.5198e+09 9.5285e+08 1.9623e+09 2.9619e+00 1.2836e+08 3.9554e+07 1.0611e+00
3.1168e+09 2.9406e+08 4.5149e+08 4.4003e-01 3.6145e+07 1.0914e+07 1.6438e+00
2.6335e+09 2.2368e+09 7.6261e+08 1.0145e+00 2.0755e+07 1.0293e+06 6.3441e-01
2.8962e+09 5.5390e+08 9.0966e+08 1.4476e+00 1.6718e+08 6.6478e+07 1.2986e+00
1.6327e+09 6.7529e+08 4.4135e+08 4.9772e-01 7.5024e+07 1.5349e+07 8.9036e-01
2.0151e+09 1.3317e+09 6.6660e+08 7.2861e-01 5.8120e+07 9.5150e+06 7.0270e-01
1.3512e+09 6.0446e+08 3.5662e+08 4.7027e-01 5.4347e+07 2.2406e+07 8.9303e-01
2.2278e+09 1.4458e+09 8.7962e+08 1.1425e+00 8.8339e+07 2.4026e+07 8.2239e-01
3.6813e+09 9.0782e+08 1.5543e+09 2.5567e+00 1.1939e+08 4.9521e+07 9.5839e-01
3.1098e+09 4.5249e+08 6.4340e+08 9.2453e-01 7.7391e+07 8.0390e+07 1.3905e+00
2.2614e+09 2.3388e+09 9.2405e+08 9.3986e-01 2.9657e+07 1.3414e+07 7.9514e-01
1.3732e+09 6.3460e+08 4.6403e+08 6.6891e-01 5.3113e+07 4.4768e+07 9.2498e-01
1.3853e+09 1.1015e+09 4.4186e+08 4.7214e-01 1.6331e+07 4.8241e+06 7.6429e-01
1.0088e+09 7.9580e+08 3.3382e+08 4.3477e-01 7.5674e+07 2.9533e+07 6.3842e-01
1.0576e+09 5.2278e+08 3.5936e+08 5.1925e-01 4.0348e+07 2.2004e+07 8.0660e-01
2.7763e+09 3.7947e+08 1.0127e+09 1.8450e+00 1.8507e+08 1.1618e+08 1.0325e+00
2.2931e+09 7.5088e+08 6.9245e+08 8.9759e-01 1.2291e+08 1.3818e+07 9.2656e-01
1.6603e+09 5.6496e+08 3.8183e+08 4.9399e-01 1.3591e+08 4.1932e+07 1.0538e+00
2.3104e+09 8.7664e+08 6.2024e+08 7.5092e-01 9.2409e+07 1.0550e+07 1.0883e+00
1.0119e+09 1.6056e+09 5.3207e+08 6.8996e-01 3.0139e+07 9.0640e+06 4.6575e-01
1.6468e+09 7.6947e+08 3.7962e+08 4.9169e-01 7.7618e+07 3.9757e+07 1.0762e+00
1.8972e+09 2.5155e+08 6.1279e+08 1.2303e+00 2.4450e+08 1.2465e+08 9.5301e-01
4.0684e+09 1.3495e+09 1.3639e+09 1.7752e+00 5.8776e+07 1.1973e+07 9.9830e-01
3.2628e+09 5.0061e+08 1.1825e+09 1.5174e+00 1.2373e+08 6.6606e+07 1.2322e+00
4.6987e+09 6.5503e+08 1.0965e+09 1.2038e+00 6.2348e+07 1.5871e+07 1.3631e+00
1.0877e+09 5.9375e+08 3.6275e+08 5.1133e-01 4.4632e+07 2.8506e+07 8.4518e-01
2.8356e+09 4.4787e+08 6.9060e+08 8.9999e-01 2.0957e+08 8.7764e+07 1.1838e+00
1.0664e+09 6.9133e+08 4.1716e+08 5.1469e-01 4.5046e+07 3.3097e+07 7.0957e-01
4.8148e+09 6.8142e+08 1.0948e+09 1.1995e+00 2.2507e+08 4.7852e+07 1.4217e+00
1.8960e+09 4.2549e+08 4.4923e+08 6.4435e-01 8.1364e+07 2.0850e+07 1.1150e+00
1.9288e+09 4.0495e+08 5.7087e+08 6.2530e-01 6.8593e+07 1.8900e+07 1.1269e+00
1.3343e+09 1.0457e+09 5.0349e+08 6.7073e-01 2.5134e+07 5.1092e+06 6.9085e-01
1.7695e+09 4.7296e+08 4.3857e+08 5.3485e-01 1.3773e+08 1.2097e+07 1.0153e+00
1.2365e+09 5.0317e+08 4.1590e+08 6.7343e-01 5.5520e+07 4.4734e+07 1.0602e+00
2.9304e+09 4.1106e+08 6.5929e+08 9.3256e-01 2.0479e+08 5.3542e+07 9.9242e-01
1.5884e+09 7.6675e+08 7.0164e+08 1.1908e+00 5.3865e+07 7.2746e+07 7.6480e-01
1.0093e+09 1.1829e+09 5.0481e+08 7.3629e-01 2.4655e+07 3.4986e+07 6.2342e-01
2.4359e+09 3.9448e+08 5.2343e+08 5.6578e-01 8.2005e+07 1.7545e+07 1.1045e+00
1.1837e+09 5.9719e+08 3.6852e+08 4.1472e-01 5.1931e+07 6.5047e+06 6.9058e-01
2.2407e+09 2.1029e+09 9.0889e+08 1.5621e+00 3.7321e+07 1.1726e+07 5.9880e-01
1.1090e+09 1.4215e+09 3.3115e+08 2.4719e-01 3.6908e+07 1.0274e+07 8.6521e-01
2.4018e+09 8.7393e+07 4.0592e+08 6.9193e-01 2.5017e+08 1.0682e+08 1.3610e+00
1.1393e+09 1.0386e+09 4.0415e+08 5.3326e-01 4.7669e+07 2.8664e+07 7.5161e-01
2.8337e+09 4.6014e+08 7.5947e+08 8.3730e-01 2.0270e+08 3.6585e+07 1.2183e+00
2.2809e+09 1.0578e+09 7.4812e+08 1.0633e+00 9.2929e+07 1.7649e+07 9.3623e-01
2.7099e+09 6.8697e+08 8.1692e+08 8.2359e-01 5.2339e+07 9.9073e+06 1.0047e+00
1.8715e+09 3.3269e+08 2.7039e+08 3.7142e-01 1.2199e+08 2.9681e+07 1.1793e+00
1.8981e+09 4.8985e+08 4.9102e+08 5.5741e-01 1.3215e+08 2.1001e+07 9.3655e-01
1.6190e+09 2.9484e+08 3.1628e+08 5.2376e-01 1.2836e+08 5.7716e+07 9.8287e-01
1.0936e+09 1.3171e+09 2.8110e+08 2.9940e-01 2.8303e+07 1.9819e+06 5.5363e-01
1.8258e+09 2.9570e+08 3.5266e+08 4.3825e-01 1.0401e+08 3.3867e+07 1.2578e+00
2.7217e+09 6.8754e+08 5.0680e+08 5.9079e-01 1.2931e+08 7.8431e+06 1.0414e+00
1.7579e+09 9.8256e+08 7.0642e+08 9.6272e-01 2.3959e+07 1.0608e+07 6.8079e-01
2.9543e+09 3.0630e+08 3.7555e+08 4.9420e-01 5.8233e+07 5.9375e+07 1.7505e+00
2.1060e+09 1.1684e+09 7.5731e+08 1.0323e+00 7.5719e+07 2.2876e+07 9.2829e-01
4.0897e+09 6.5340e+08 9.2985e+08 1.6696e+00 1.9152e+08 3.8825e+07 1.2433e+00
1.3365e+09 1.0144e+09 4.4949e+08 4.0183e-01 2.2688e+07 9.2412e+06 9.8306e-01
5.0575e+09 3.7747e+08 5.6003e+08 5.5720e-01 1.8431e+08 3.7392e+07 1.9432e+00
2.3316e+09 2.5627e+09 9.5801e+08 1.1868e+00 6.5733e+07 7.0402e+06 6.2066e-01
1.3263e+09 1.3186e+09 6.2501e+08 1.0840e+00 6.9817e+07 3.6827e+07 6.9088e-01
1.8167e+09 2.9944e+09 1.0412e+09 1.3690e+00 2.4476e+07 8.4830e+06 5.3427e-01
2.9451e+09 6.4797e+08 8.5519e+08 1.0427e+00 6.9553e+07 1.6052e+07 1.0780e+00
7.2326e+09 4.8708e+08 1.2453e+09 2.0431e+00 3.6507e+08 1.0914e+08 1.4146e+00
1.2377e+09 2.9472e+09 8.2322e+08 8.0928e-01 1.4998e+07 4.0472e+06 5.3568e-01
6.7489e+09 6.7116e+08 1.4588e+09 1.9743e+00 1.7567e+08 2.1130e+07 1.2664e+00
1.6659e+09 2.3471e+09 8.9188e+08 1.0374e+00 5.3507e+07 1.5360e+07 6.1962e-01
1.1034e+09 1.0483e+09 4.7535e+08 6.9563e-01 4.4136e+07 2.7694e+07 6.1467e-01
2.8298e+09 2.8016e+09 1.1406e+09 1.3744e+00 2.8698e+07 3.9324e+06 7.6850e-01
4.3932e+09 4.3011e+08 1.2163e+09 2.0660e+00 2.1150e+08 1.0971e+08 1.3396e+00
2.1723e+09 1.3351e+09 7.8612e+08 8.7968e-01 8.6534e+07 1.2060e+07 9.0306e-01
3.7252e+09 5.4075e+08 6.9615e+08 1.1332e+00 5.5720e+08 1.7100e+07 1.0758e+00
2.4586e+09 1.4116e+09 8.6013e+08 9.7810e-01 6.2892e+07 1.6444e+07 9.5163e-01
2.0784e+09 8.3989e+08 8.4964e+08 1.6584e+00 8.7868e+07 1.1032e+08 8.6646e-01
2.3815e+09 9.3236e+08 1.1764e+09 1.3781e+00 2.7615e+07 2.4924e+07 9.2656e-01
1.4667e+09 1.4014e+09 6.6425e+08 7.1857e-01 3.2478e+07 1.1993e+07 7.2331e-01
2.1836e+09 3.0310e+08 5.8229e+08 7.7518e-01 1.3174e+08 9.1411e+07 1.2439e+00
1.3051e+09 7.3485e+08 5.4805e+08 7.4806e-01 3.3073e+07 4.4057e+07 8.3466e-01
2.5030e+09 1.2007e+09 1.0599e+09 1.1512e+00 2.6775e+07 9.0875e+06 8.8731e-01
1.0835e+09 7.2803e+08 3.6362e+08 4.2692e-01 2.2164e+07 2.8181e+06 7.8855e-01
1.1240e+09 6.8171e+08 4.1863e+08 5.2371e-01 4.8862e+07 2.5761e+07 9.4243e-01
1.2968e+09 1.4582e+09 6.7753e+08 1.1507e+00 4.2970e+07 5.5800e+07 6.4085e-01
3.4654e+09 9.4425e+08 1.0547e+09 1.3353e+00 1.5098e+08 1.8978e+07 1.0192e+00
3.1725e+09 8.7129e+08 9.2635e+08 1.3010e+00 1.0527e+08 4.0942e+07 1.1561e+00
2.6572e+09 5.0009e+08 6.8575e+08 7.5007e-01 4.1307e+07 4.8867e+06 9.2863e-01
2.3500e+09 3.8109e+08 6.8048e+08 8.2174e-01 9.4016e+07 4.0997e+07 9.3336e-01
1.3634e+09 1.1042e+09 7.2072e+08 1.2239e+00 8.2959e+07 4.2180e+07 7.3690e-01
2.3786e+09 1.0095e+09 7.3210e+08 7.3526e-01 3.8423e+07 1.5341e+07 9.4176e-01
1.8556e+09 2.1913e+08 3.1401e+08 3.9594e-01 1.6692e+08 5.9961e+07 1.1199e+00
1.7379e+09 6.1866e+08 3.6265e+08 5.1486e-01 2.1981e+07 4.0762e+06 8.5480e-01
1.3418e+09 7.6452e+08 5.5734e+08 9.0978e-01 3.7584e+07 5.0700e+07 8.6060e-01
1.1721e+09 1.3824e+09 3.7828e+08 3.3687e-01 1.8893e+07 1.0673e+07 7.8880e-01
3.0097e+09 9.9528e+08 1.1132e+09 1.3829e+00 5.9959e+07 1.5795e+07 8.8194e-01
1.8450e+09 6.3029e+08 6.6352e+08 8.7862e-01 5.4050e+07 5.8301e+07 1.0367e+00
2.2969e+09 8.9555e+08 7.2579e+08 7.4205e-01 2.2980e+07 5.6515e+06 9.1175e-01
1.7677e+09 6.9775e+08 4.8428e+08 6.5260e-01 4.9328e+07 1.5756e+07 1.0142e+00
3.3615e+09 3.5315e+08 6.1652e+08 8.6022e-01 2.9650e+08 6.4609e+07 1.0297e+00
1.9597e+09 1.4924e+09 6.6525e+08 1.0549e+00 2.5462e+07 3.3026e+06 6.3068e-01
1.9547e+09 2.1028e+09 7.1939e+08 1.1049e+00 1.2101e+07 2.8192e+06 5.4883e-01
1.5944e+09 2.0513e+09 7.4624e+08 9.9899e-01 4.3557e+07 5.2397e+06 5.7925e-01
3.0776e+09 2.4020e+08 5.7344e+08 6.5714e-01 2.3684e+08 3.7218e+07 1.2753e+00
3.4433e+09 3.8771e+08 5.0640e+08 6.8524e-01 2.1835e+08 3.1917e+07 9.8203e-01
3.0552e+09 7.6149e+08 9.4126e+08 1.0521e+00 8.4765e+07 2.7512e+07 1.1228e+00
2.6469e+09 1.0349e+09 8.2509e+08 7.8665e-01 7.4743e+07 1.5553e+07 1.0287e+00
1.4641e+09 1.0487e+09 7.2677e+08 1.2333e+00 7.1106e+07 2.5758e+07 6.8265e-01
3.1801e+09 4.2236e+08 4.9678e+08 7.0769e-01 1.9212e+08 6.1329e+07 1.1186e+00
1.2906e+09 1.6035e+09 6.9719e+08 8.6064e-01 1.8480e+07 2.0079e+07 7.6767e-01
3.4840e+09 4.9050e+08 7.8718e+08 1.0938e+00 4.3923e+08 6.4304e+07 1.1269e+00
1.9588e+09 4.8602e+08 7.2751e+08 1.1220e+00 1.3415e+08 4.8956e+07 9.2430e-01
3.0308e+09 4.0139e+08 7.3929e+08 1.3362e+00 3.1099e+08 8.2565e+07 1.2614e+00
2.4282e+09 4.3056e+08 3.9565e+08 5.2579e-01 1.7076e+08 5.5897e+07 1.2362e+00
3.7900e+09 1.8732e+08 7.1660e+08 1.3719e+00 5.2039e+08 8.0580e+07 1.3415e+00
2.5977e+09 5.8569e+08 5.3524e+08 8.4412e-01 1.8340e+08 6.4306e+07 1.1412e+00
1.4581e+09 1.3701e+09 5.1227e+08 5.8374e-01 2.7860e+07 1.7599e+07 9.4706e-01
3.0138e+09 6.8756e+08 1.0182e+09 1.2245e+00 9.2357e+07 3.0645e+07 1.1236e+00
2.0448e+09 1.9737e+08 3.1156e+08 4.5754e-01 1.3459e+08 8.4685e+07 1.5543e+00
2.2412e+09 3.9524e+08 5.4471e+08 6.5153e-01 3.1154e+07 6.9610e+06 1.0896e+00
3.3425e+09 2.8368e+09 1.4443e+09 1.9566e+00 1.7638e+08 3.8540e+07 9.9564e-01
1.7629e+09 1.3303e+09 6.2065e+08 7.2382e-01 2.4058e+07 4.9325e+06 6.5806e-01
3.6630e+09 9.2344e+08 8.4239e+08 9.8356e-01 8.3280e+07 7.3482e+06 1.3254e+00
6.4862e+09 5.4015e+08 1.0291e+09 1.5189e+00 2.7129e+08 4.6627e+07 1.6106e+00
1.0674e+09 2.2816e+09 4.5445e+08 3.1951e-01 1.0170e+07 1.3041e+06 5.3454e-01
1.6024e+09 2.0213e+08 2.5111e+08 3.9621e-01 7.9511e+07 7.0155e+07 1.0074e+00
1.4328e+09 9.3357e+08 4.7561e+08 5.2075e-01 4.4832e+07 1.6766e+07 8.8044e-01
3.2342e+09 5.6798e+08 7.6800e+08 9.4536e-01 1.0070e+08 2.5890e+07 1.2199e+00
3.1643e+09 9.1319e+08 9.9008e+08 1.4245e+00 1.5294e+08 4.9579e+07 1.1260e+00
1.4421e+09 1.9804e+08 3.0900e+08 3.7839e-01 7.7485e+07 3.3417e+07 1.0474e+00
3.6320e+09 2.2826e+08 5.8201e+08 6.1424e-01 1.2924e+08 1.7546e+07 1.3701e+00
1.6515e+09 1.8020e+09 7.2308e+08 9.8529e-01 4.5696e+07 7.7049e+06 6.4972e-01
3.3698e+09 4.4212e+08 9.2830e+08 1.0717e+00 6.4925e+07 1.4983e+07 1.1704e+00
1.0839e+09 1.1570e+09 6.5492e+08 1.0397e+00 2.5381e+07 3.8155e+07 5.8882e-01
1.8274e+09 1.2187e+09 4.6718e+08 6.0513e-01 1.5530e+07 1.6921e+06 6.9128e-01
1.4410e+09 2.0244e+09 6.9027e+08 1.0552e+00 5.9204e+07 2.6058e+07 5.1893e-01
2.1472e+09 3.8810e+08 5.1413e+08 7.0447e-01 1.8480e+08 6.2866e+07 1.1961e+00
2.4296e+09 3.9286e+08 6.7738e+08 8.8105e-01 1.0736e+08 1.5465e+07 1.1174e+00
1.8309e+09 2.4323e+09 8.9403e+08 1.1744e+00 4.1472e+07 1.2669e+07 6.3775e-01
1.3219e+09 1.1511e+09 5.1285e+08 6.4938e-01 2.9758e+07 6.6637e+06 7.7232e-01
1.0096e+09 2.3644e+09 5.5355e+08 4.7209e-01 3.7421e+07 6.0027e+06 5.0458e-01
3.0193e+09 2.1326e+08 5.6598e+08 6.1300e-01 6.8505e+07 1.4108e+07 1.4496e+00
1.6183e+09 1.3403e+09 6.5878e+08 8.1449e-01 2.2176e+07 5.9349e+06 6.1193e-01
1.9780e+09 6.5668e+08 6.7583e+08 8.7390e-01 8.5029e+07 7.9629e+06 7.0950e-01
2.7341e+09 4.2979e+08 3.9842e+08 5.2176e-01 3.1492e+08 7.2346e+07 1.0998e+00
1.8216e+09 3.6416e+08 3.7208e+08 5.4477e-01 1.2994e+08 6.4234e+07 1.0920e+00
3.7973e+09 1.1131e+09 7.5206e+08 1.3011e+00 1.7361e+08 2.7243e+07 9.0824e-01
3.6665e+09 1.7852e+09 1.6814e+09 1.9272e+00 3.3657e+07 1.1299e+07 9.1188e-01
2.1039e+09 4.8838e+08 6.1304e+08 8.9836e-01 1.3293e+08 3.6493e+07 1.0218e+00
1.0594e+09 4.5231e+08 3.3238e+08 3.9639e-01 3.5777e+07 5.0691e+07 8.2442e-01
2.1697e+09 3.2730e+09 1.3908e+09 1.8650e+00 2.3895e+07 1.6418e+07 6.0690e-01
2.2641e+09 1.9746e+09 8.8700e+08 8.7688e-01 2.8844e+07 9.6675e+06 8.0381e-01
1.8459e+09 6.1812e+08 4.5375e+08 6.3223e-01 5.0659e+07 4.2849e+07 1.0851e+00
1.8321e+09 8.2878e+08 7.0206e+08 9.9629e-01 6.7499e+07 1.1192e+07 8.3082e-01
1.1072e+09 1.1189e+09 2.8767e+08 2.6592e-01 3.7004e+07 1.5007e+06 6.6880e-01
2.1373e+09 5.9902e+08 5.0686e+08 6.3919e-01 9.7371e+07 1.5877e+07 9.5106e-01
1.5340e+09 2.8794e+08 5.1524e+08 8.0472e-01 1.1357e+08 5.3481e+07 9.4226e-01
3.2490e+09 4.9408e+08 1.1336e+09 1.3441e+00 1.8651e+08 7.6111e+07 1.2708e+00
5.5731e+09 8.4712e+08 1.5148e+09 1.4670e+00 9.2062e+07 2.5935e+07 1.2565e+00
1.3275e+09 8.5384e+08 4.5904e+08 6.3238e-01 2.2553e+07 2.2215e+07 8.3790e-01
4.1775e+09 9.5349e+07 5.7205e+08 9.5455e-01 6.4181e+08 9.0832e+07 1.8440e+00
1.5787e+09 1.4952e+08 3.7324e+08 5.5153e-01 1.4716e+08 9.0772e+07 1.1369e+00
1.4444e+09 5.0548e+08 4.0302e+08 4.9864e-01 2.7766e+07 2.9372e+06 7.7894e-01
1.9687e+09 2.0951e+09 8.3553e+08 8.3882e-01 6.5657e+07 1.4196e+07 7.7320e-01
6.0492e+09 2.1259e+08 9.3074e+08 1.2411e+00 4.1269e+08 9.0262e+07 1.7398e+00
1.4796e+09 1.7057e+09 5.7786e+08 7.9372e-01 4.2657e+07 3.4497e+06 6.9625e-01
1.7294e+09 7.9342e+08 4.9400e+08 5.7174e-01 7.8981e+07 2.9284e+07 8.6041e-01
2.5255e+09 4.8290e+08 5.7978e+08 8.0295e-01 7.4890e+07 4.8985e+07 1.4584e+00
1.9192e+09 5.2543e+08 5.0860e+08 6.7807e-01 9.7718e+07 4.8818e+07 9.8221e-01
4.5418e+09 2.1321e+08 7.7556e+08 9.0686e-01 1.4160e+08 5.0981e+07 1.5850e+00
1.2826e+09 7.5646e+08 4.7798e+08 6.6267e-01 4.2435e+07 2.3508e+07 8.2041e-01
4.2546e+09 2.6669e+08 5.8956e+08 5.6655e-01 2.4256e+08 5.4123e+07 1.6805e+00
2.3355e+09 2.8769e+08 4.1130e+08 6.6386e-01 2.1583e+08 6.4397e+07 1.1525e+00
5.0351e+09 1.2885e+09 1.5831e+09 1.6984e+00 1.1102e+08 1.0383e+07 1.0227e+00
1.8361e+09 1.6454e+09 5.5178e+08 4.8563e-01 6.9376e+07 6.6393e+06 7.2929e-01
1.2397e+09 3.4592e+08 3.7096e+08 4.6229e-01 5.1498e+07 3.1838e+07 9.8900e-01
1.0072e+09 1.4793e+09 3.6097e+08 2.7551e-01 1.8383e+07 6.1318e+05 4.5797e-01
2.9765e+09 7.1281e+08 1.2958e+09 1.9601e+00 1.2766e+08 6.4504e+07 1.0283e+00
1.0018e+09 7.4401e+08 3.4245e+08 4.9551e-01 4.1144e+07 4.0501e+07 8.2190e-01
2.6603e+09 3.4562e+09 1.4183e+09 1.0740e+00 3.1837e+07 9.0586e+06 7.2784e-01
3.0751e+09 1.1998e+09 7.8623e+08 1.0422e+00 1.1950e+08 1.2709e+07 1.0752e+00
1.8307e+09 5.8018e+08 5.6803e+08 8.3919e-01 8.3741e+07 2.6992e+07 9.9497e-01
1.4503e+09 5.7817e+08 4.3647e+08 6.4692e-01 1.3370e+08 7.4471e+07 8.1961e-01
1.5645e+09 1.6419e+09 6.9855e+08 9.6002e-01 1.7528e+07 2.1333e+06 6.6572e-01
1.9289e+09 9.8156e+08 8.4302e+08 1.2077e+00 5.6227e+07 1.5272e+07 7.8577e-01
3.5365e+09 1.9630e+09 1.1869e+09 1.6528e+00 1.1745e+08 2.8905e+07 9.3502e-01
2.3531e+09 2.9279e+08 3.8210e+08 4.6889e-01 1.5392e+08 1.9945e+07 1.0106e+00
1.8500e+09 5.8679e+08 4.7352e+08 8.1862e-01 5.8360e+07 5.1998e+07 9.4705e-01
3.0496e+09 3.3452e+08 7.0806e+08 8.0653e-01 9.1494e+07 1.8509e+07 1.4596e+00
2.4330e+09 3.2867e+08 5.1502e+08 6.7578e-01 2.1998e+08 4.1352e+07 1.3516e+00
2.9005e+09 2.1547e+09 1.0239e+09 9.6119e-01 7.1895e+07 8.9509e+06 9.0406e-01
1.3664e+09 3.3073e+09 7.0796e+08 5.9252e-01 3.9308e+07 1.0558e+07 6.4093e-01
2.2036e+09 1.2881e+09 6.9193e+08 7.9636e-01 6.4605e+07 8.5655e+06 8.7615e-01
1.7601e+09 7.0614e+08 5.8462e+08 6.9239e-01 4.3240e+07 1.2959e+07 8.5629e-01
1.3202e+09 6.8545e+08 5.0113e+08 7.6714e-01 7.5367e+07 1.6072e+07 5.7706e-01
1.8602e+09 7.5095e+08 7.5777e+08 9.1721e-01 6.9674e+07 3.1727e+07 8.3695e-01
3.0842e+09 3.4874e+08 9.1060e+08 1.3466e+00 1.5918e+08 1.2634e+08 1.2040e+00
1.0760e+09 1.8587e+09 4.9168e+08 6.7800e-01 2.1866e+07 5.7628e+06 6.0458e-01
3.2931e+09 1.6195e+08 1.8358e+08 1.9513e-01 2.7022e+08 2.6012e+07 1.9184e+00
4.8117e+09 1.1907e+09 2.1081e+09 2.7045e+00 6.1911e+07 1.6162e+07 1.1550e+00
1.6172e+09 1.0578e+09 5.9036e+08 8.2000e-01 5.2437e+07 2.2823e+07 9.0536e-01
2.2695e+09 6.3304e+08 5.8909e+08 8.3632e-01 1.4044e+08 5.6130e+07 9.6705e-01
1.8463e+09 1.0099e+09 5.1607e+08 4.9957e-01 7.5727e+07 1.7957e+07 9.4395e-01
1.7651e+09 1.6175e+09 7.6515e+08 9.3346e-01 2.2207e+07 6.0358e+06 7.6257e-01
1.5598e+09 1.6517e+09 5.6762e+08 6.8020e-01 6.4970e+07 1.0885e+07 6.8188e-01
2.1198e+09 4.2700e+08 6.6904e+08 8.7105e-01 1.7357e+08 5.6661e+07 1.0607e+00
3.8636e+09 4.0448e+09 1.5258e+09 9.4302e-01 4.9990e+07 7.4041e+06 8.7702e-01
1.1314e+09 1.5656e+09 5.6565e+08 6.8213e-01 1.2231e+07 5.5272e+06 5.7776e-01
2.4079e+09 7.3201e+08 6.0047e+08 8.1184e-01 2.1144e+08 1.6405e+07 9.1420e-01
1.9150e+09 6.7023e+08 5.9928e+08 8.3106e-01 1.1502e+08 3.4600e+07 8.8436e-01
2.5126e+09 6.7256e+08 7.5873e+08 7.8323e-01 4.7670e+07 9.4291e+06 1.0426e+00
1.8618e+09 9.0941e+08 5.9170e+08 8.6969e-01 8.2416e+07 8.4756e+07 1.0323e+00
1.6741e+09 1.0081e+09 6.5584e+08 7.6327e-01 3.0017e+07 3.8432e+07 8.2521e-01
4.1744e+09 1.7530e+09 1.1085e+09 1.0409e+00 7.9149e+07 1.5349e+07 1.1727e+00
3.1620e+09 5.2344e+08 9.1200e+08 1.4177e+00 2.5294e+08 4.0508e+07 1.1275e+00
2.0007e+09 6.4895e+08 7.7323e+08 1.2302e+00 1.4702e+08 3.9640e+07 8.0808e-01
3.4475e+09 5.4546e+08 5.1281e+08 6.5007e-01 2.7391e+08 1.0231e+07 1.2125e+00
1.3497e+09 8.4474e+08 9.0146e+08 1.9160e+00 4.0476e+07 9.1984e+07 6.1143e-01
1.1404e+09 6.8957e+08 3.5588e+08 5.2661e-01 4.3237e+07 1.2320e+07 6.9164e-01
1.1562e+09 6.4865e+08 3.9309e+08 5.4475e-01 9.8801e+07 2.5692e+07 7.8694e-01
2.7791e+09 8.1366e+08 9.7566e+08 1.1818e+00 6.9914e+07 3.5331e+07 1.0538e+00
2.7001e+09 2.1861e+09 1.0692e+09 8.9563e-01 2.3044e+07 5.0292e+06 8.7508e-01
1.6135e+09 1.4275e+09 8.2280e+08 1.3869e+00 8.6780e+07 6.3794e+07 7.1562e-01
6.6357e+09 2.5837e+08 7.4780e+08 1.2998e+00 1.1631e+09 1.1241e+08 1.2236e+00
1.2901e+09 4.8418e+08 4.5037e+08 7.4263e-01 5.6953e+07 4.7579e+07 8.6122e-01
3.0162e+09 4.6444e+09 1.7608e+09 9.6485e-01 3.1468e+07 1.0526e+07 8.0537e-01
2.5188e+09 5.4508e+08 6.5312e+08 7.6050e-01 5.7652e+07 5.4090e+06 9.2391e-01
1.3408e+09 4.8863e+08 2.8999e+08 2.2240e-01 2.9237e+07 1.3865e+07 1.1720e+00
4.3801e+09 6.5123e+08 7.0290e+08 7.7008e-01 1.5886e+08 3.9589e+07 1.4079e+00
2.4812e+09 5.2440e+08 4.7019e+08 9.2089e-01 7.2477e+07 3.8589e+07 8.5606e-01
2.4766e+09 5.4142e+08 7.3650e+08 1.0726e+00 1.0283e+08 2.5791e+07 1.0880e+00
1.4672e+09 3.7509e+08 4.7301e+08 6.6333e-01 5.3026e+07 1.9794e+07 8.5966e-01
2.1990e+09 4.9312e+08 7.0663e+08 1.0063e+00 1.8806e+08 4.1858e+07 9.4483e-01
3.0442e+09 9.3251e+08 7.8404e+08 8.0392e-01 8.5983e+07 9.9202e+06 9.4181e-01
4.1577e+09 6.3591e+08 8.5951e+08 1.2085e+00 3.2021e+08 5.2834e+07 1.3461e+00
2.4787e+09 6.0216e+08 5.8193e+08 8.0488e-01 7.3578e+07 1.1950e+07 1.0155e+00
1.5336e+09 1.2467e+09 5.1520e+08 5.4870e-01 7.1829e+07 1.9777e+07 7.6805e-01
1.8759e+09 1.0611e+09 5.6910e+08 8.1831e-01 5.8146e+07 4.2027e+07 9.5838e-01
1.3667e+09 7.5156e+08 3.2024e+08 3.8079e-01 9.5111e+07 6.4354e+07 6.7471e-01
1.4316e+09 7.4893e+08 5.4718e+08 8.6227e-01 1.0772e+08 2.3059e+07 8.0298e-01
2.3213e+09 6.9366e+08 6.7869e+08 8.7104e-01 7.8633e+07 1.4759e+07 9.8887e-01
